Len = 108	V0----------------------------------------------------------------------------------------------------
V0:   OrderedDict([('V_AB', 0), ('V_BC', 0), ('V_CA', 0), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, 2], [4, 0, -2], [0, 5, 1], [5, 0, -1]]), ('Tree Num', '0'), ('TopologyCNT', '36'), ('Vin', 'VIII_0'), ('Vout', 'VII_1')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [0, 3, -1], [3, 0, 1], [2, 4, -2], [4, 2, 2]]), ('Tree Num', '30'), ('TopologyCNT', '2419'), ('Vin', 'VIII_3'), ('Vout', 'VII_3')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [0, 4, -2], [4, 0, 2], [1, 3, 1], [3, 1, -1]]), ('Tree Num', '47'), ('TopologyCNT', '3774'), ('Vin', 'VIII_3'), ('Vout', 'VII_3')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [0, 4, -2], [4, 0, 2], [2, 3, -1], [3, 2, 1]]), ('Tree Num', '54'), ('TopologyCNT', '4343'), ('Vin', 'VIII_3'), ('Vout', 'VII_3')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [1, 3, 1], [3, 1, -1], [1, 5, 2], [5, 1, -2]]), ('Tree Num', '71'), ('TopologyCNT', '5720'), ('Vin', 'VIII_3'), ('Vout', 'VII_3')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [1, 3, 1], [3, 1, -1], [2, 4, -2], [4, 2, 2]]), ('Tree Num', '73'), ('TopologyCNT', '5881'), ('Vin', 'VIII_3'), ('Vout', 'VII_3')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [1, 5, 2], [5, 1, -2], [2, 3, -1], [3, 2, 1]]), ('Tree Num', '78'), ('TopologyCNT', '6301'), ('Vin', 'VIII_3'), ('Vout', 'VII_3')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [2, 3, -1], [3, 2, 1], [2, 4, -2], [4, 2, 2]]), ('Tree Num', '79'), ('TopologyCNT', '6379'), ('Vin', 'VIII_3'), ('Vout', 'VII_3')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, -2], [4, 0, 2], [0, 5, -1], [5, 0, 1]]), ('Tree Num', '3'), ('TopologyCNT', '279'), ('Vin', 'VIII_3'), ('Vout', 'VII_4')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, -2], [4, 0, 2], [1, 5, 1], [5, 1, -1]]), ('Tree Num', '14'), ('TopologyCNT', '1166'), ('Vin', 'VIII_3'), ('Vout', 'VII_4')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, -2], [4, 0, 2], [2, 5, -1], [5, 2, 1]]), ('Tree Num', '17'), ('TopologyCNT', '1415'), ('Vin', 'VIII_3'), ('Vout', 'VII_4')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 5, -1], [5, 0, 1], [1, 3, 2], [3, 1, -2]]), ('Tree Num', '21'), ('TopologyCNT', '1714'), ('Vin', 'VIII_3'), ('Vout', 'VII_4')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 5, -1], [5, 0, 1], [2, 4, -2], [4, 2, 2]]), ('Tree Num', '29'), ('TopologyCNT', '2371'), ('Vin', 'VIII_3'), ('Vout', 'VII_4')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [1, 3, 2], [3, 1, -2], [1, 5, 1], [5, 1, -1]]), ('Tree Num', '33'), ('TopologyCNT', '2684'), ('Vin', 'VIII_3'), ('Vout', 'VII_4')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [1, 3, 2], [3, 1, -2], [2, 5, -1], [5, 2, 1]]), ('Tree Num', '36'), ('TopologyCNT', '2933'), ('Vin', 'VIII_3'), ('Vout', 'VII_4')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [1, 5, 1], [5, 1, -1], [2, 4, -2], [4, 2, 2]]), ('Tree Num', '41'), ('TopologyCNT', '3345'), ('Vin', 'VIII_3'), ('Vout', 'VII_4')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [2, 4, -2], [4, 2, 2], [2, 5, -1], [5, 2, 1]]), ('Tree Num', '43'), ('TopologyCNT', '3519'), ('Vin', 'VIII_3'), ('Vout', 'VII_4')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, -1], [4, 0, 1], [0, 5, -2], [5, 0, 2]]), ('Tree Num', '6'), ('TopologyCNT', '515'), ('Vin', 'VIII_3'), ('Vout', 'VII_5')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, -1], [4, 0, 1], [1, 3, 2], [3, 1, -2]]), ('Tree Num', '9'), ('TopologyCNT', '754'), ('Vin', 'VIII_3'), ('Vout', 'VII_5')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, -1], [4, 0, 1], [2, 5, -2], [5, 2, 2]]), ('Tree Num', '19'), ('TopologyCNT', '1571'), ('Vin', 'VIII_3'), ('Vout', 'VII_5')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 5, -2], [5, 0, 2], [1, 4, 1], [4, 1, -1]]), ('Tree Num', '26'), ('TopologyCNT', '2118'), ('Vin', 'VIII_3'), ('Vout', 'VII_5')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 5, -2], [5, 0, 2], [2, 4, -1], [4, 2, 1]]), ('Tree Num', '31'), ('TopologyCNT', '2535'), ('Vin', 'VIII_3'), ('Vout', 'VII_5')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [1, 3, 2], [3, 1, -2], [1, 4, 1], [4, 1, -1]]), ('Tree Num', '33'), ('TopologyCNT', '2676'), ('Vin', 'VIII_3'), ('Vout', 'VII_5')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [1, 3, 2], [3, 1, -2], [2, 4, -1], [4, 2, 1]]), ('Tree Num', '38'), ('TopologyCNT', '3093'), ('Vin', 'VIII_3'), ('Vout', 'VII_5')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [1, 4, 1], [4, 1, -1], [2, 5, -2], [5, 2, 2]]), ('Tree Num', '42'), ('TopologyCNT', '3409'), ('Vin', 'VIII_3'), ('Vout', 'VII_5')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [2, 4, -1], [4, 2, 1], [2, 5, -2], [5, 2, 2]]), ('Tree Num', '44'), ('TopologyCNT', '3595'), ('Vin', 'VIII_3'), ('Vout', 'VII_5')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, -1], [3, 0, 1], [0, 5, -2], [5, 0, 2]]), ('Tree Num', '7'), ('TopologyCNT', '571'), ('Vin', 'VIII_3'), ('Vout', 'VII_6')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, -1], [3, 0, 1], [1, 4, 2], [4, 1, -2]]), ('Tree Num', '15'), ('TopologyCNT', '1210'), ('Vin', 'VIII_3'), ('Vout', 'VII_6')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, -1], [3, 0, 1], [2, 5, -2], [5, 2, 2]]), ('Tree Num', '20'), ('TopologyCNT', '1627'), ('Vin', 'VIII_3'), ('Vout', 'VII_6')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 5, -2], [5, 0, 2], [1, 3, 1], [3, 1, -1]]), ('Tree Num', '49'), ('TopologyCNT', '3958'), ('Vin', 'VIII_3'), ('Vout', 'VII_6')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 5, -2], [5, 0, 2], [2, 3, -1], [3, 2, 1]]), ('Tree Num', '55'), ('TopologyCNT', '4447'), ('Vin', 'VIII_3'), ('Vout', 'VII_6')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [1, 3, 1], [3, 1, -1], [1, 4, 2], [4, 1, -2]]), ('Tree Num', '58'), ('TopologyCNT', '4672'), ('Vin', 'VIII_3'), ('Vout', 'VII_6')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [1, 3, 1], [3, 1, -1], [2, 5, -2], [5, 2, 2]]), ('Tree Num', '63'), ('TopologyCNT', '5089'), ('Vin', 'VIII_3'), ('Vout', 'VII_6')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [1, 4, 2], [4, 1, -2], [2, 3, -1], [3, 2, 1]]), ('Tree Num', '65'), ('TopologyCNT', '5245'), ('Vin', 'VIII_3'), ('Vout', 'VII_6')])
V3:   OrderedDict([('V_AB', -2), ('V_BC', 2), ('V_CA', 0), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [2, 3, -1], [3, 2, 1], [2, 5, -2], [5, 2, 2]]), ('Tree Num', '68'), ('TopologyCNT', '5507'), ('Vin', 'VIII_3'), ('Vout', 'VII_6')])


Len = 54	V4----------------------------------------------------------------------------------------------------
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [0, 3, -2], [3, 0, 2], [0, 5, -1], [5, 0, 1]]), ('Tree Num', '0'), ('TopologyCNT', '15'), ('Vin', 'VIII_4'), ('Vout', 'VII_1')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [0, 3, -2], [3, 0, 2], [1, 5, 1], [5, 1, -1]]), ('Tree Num', '9'), ('TopologyCNT', '742'), ('Vin', 'VIII_4'), ('Vout', 'VII_1')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [0, 3, -2], [3, 0, 2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '12'), ('TopologyCNT', '990'), ('Vin', 'VIII_4'), ('Vout', 'VII_1')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [0, 5, -1], [5, 0, 1], [1, 4, 2], [4, 1, -2]]), ('Tree Num', '45'), ('TopologyCNT', '3642'), ('Vin', 'VIII_4'), ('Vout', 'VII_1')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [0, 5, -1], [5, 0, 1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '51'), ('TopologyCNT', '4130'), ('Vin', 'VIII_4'), ('Vout', 'VII_1')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [1, 4, 2], [4, 1, -2], [1, 5, 1], [5, 1, -1]]), ('Tree Num', '57'), ('TopologyCNT', '4620'), ('Vin', 'VIII_4'), ('Vout', 'VII_1')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [1, 4, 2], [4, 1, -2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '60'), ('TopologyCNT', '4868'), ('Vin', 'VIII_4'), ('Vout', 'VII_1')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [1, 5, 1], [5, 1, -1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '62'), ('TopologyCNT', '5024'), ('Vin', 'VIII_4'), ('Vout', 'VII_1')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [2, 4, 2], [4, 2, -2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '64'), ('TopologyCNT', '5196'), ('Vin', 'VIII_4'), ('Vout', 'VII_1')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [0, 3, -2], [3, 0, 2], [0, 4, -1], [4, 0, 1]]), ('Tree Num', '0'), ('TopologyCNT', '7'), ('Vin', 'VIII_4'), ('Vout', 'VII_2')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [0, 3, -2], [3, 0, 2], [1, 4, 1], [4, 1, -1]]), ('Tree Num', '21'), ('TopologyCNT', '1702'), ('Vin', 'VIII_4'), ('Vout', 'VII_2')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [0, 3, -2], [3, 0, 2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '24'), ('TopologyCNT', '1950'), ('Vin', 'VIII_4'), ('Vout', 'VII_2')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, -1], [4, 0, 1], [1, 5, 2], [5, 1, -2]]), ('Tree Num', '48'), ('TopologyCNT', '3858'), ('Vin', 'VIII_4'), ('Vout', 'VII_2')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, -1], [4, 0, 1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '52'), ('TopologyCNT', '4186'), ('Vin', 'VIII_4'), ('Vout', 'VII_2')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [1, 4, 1], [4, 1, -1], [1, 5, 2], [5, 1, -2]]), ('Tree Num', '69'), ('TopologyCNT', '5576'), ('Vin', 'VIII_4'), ('Vout', 'VII_2')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [1, 4, 1], [4, 1, -1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '72'), ('TopologyCNT', '5824'), ('Vin', 'VIII_4'), ('Vout', 'VII_2')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [1, 5, 2], [5, 1, -2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '74'), ('TopologyCNT', '5988'), ('Vin', 'VIII_4'), ('Vout', 'VII_2')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [2, 4, 1], [4, 2, -1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '76'), ('TopologyCNT', '6152'), ('Vin', 'VIII_4'), ('Vout', 'VII_2')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, -1], [3, 0, 1], [0, 4, -2], [4, 0, 2]]), ('Tree Num', '4'), ('TopologyCNT', '323'), ('Vin', 'VIII_4'), ('Vout', 'VII_3')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, -1], [3, 0, 1], [1, 5, 2], [5, 1, -2]]), ('Tree Num', '27'), ('TopologyCNT', '2178'), ('Vin', 'VIII_4'), ('Vout', 'VII_3')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, -1], [3, 0, 1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '30'), ('TopologyCNT', '2426'), ('Vin', 'VIII_4'), ('Vout', 'VII_3')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [0, 4, -2], [4, 0, 2], [1, 3, 1], [3, 1, -1]]), ('Tree Num', '46'), ('TopologyCNT', '3694'), ('Vin', 'VIII_4'), ('Vout', 'VII_3')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [0, 4, -2], [4, 0, 2], [2, 3, 1], [3, 2, -1]]), ('Tree Num', '53'), ('TopologyCNT', '4262'), ('Vin', 'VIII_4'), ('Vout', 'VII_3')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [1, 3, 1], [3, 1, -1], [1, 5, 2], [5, 1, -2]]), ('Tree Num', '70'), ('TopologyCNT', '5640'), ('Vin', 'VIII_4'), ('Vout', 'VII_3')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [1, 3, 1], [3, 1, -1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '73'), ('TopologyCNT', '5888'), ('Vin', 'VIII_4'), ('Vout', 'VII_3')])
